,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
203,2019-01-15 11:19:36,thanks for adding the festive cheer to makar sankranti ! ,13,191,tech,1.43,4
204,2019-01-15 11:13:17,rt  images from oral cancer screening camp organised by  bioconfoundation for south west railway employees at majestic railway xe2 x80 xa6',5,0,world,1.43,1
205,2019-01-15 07:09:59,    what vote banks do the mafia rely on?  the poor n helpless voters ',0,0,world,1.43,1
206,2019-01-15 07:08:29,rt           ,7,0,sports,1.43,2
207,2019-01-15 07:08:13,"rt     wastesegregation at source,in  garbage vans,onto  recycling so easy and lucrative,lost in babudom' redt xe2 x80 xa6""",2,0,sports,1.43,2
208,2019-01-15 07:04:29,   poor citizens r at the mercy of goondas n mafia n we the well to do don xe2 x80 x99t bother xe2 x80 xa6 ,0,0,sports,1.43,2
209,2019-01-15 07:02:39,   don xe2 x80 x99t make such irresponsible comments  i hv taken action a long time before arm xe2 x80 xa6 ,0,1,business,1.43,3
210,2019-01-15 05:06:22,shameful n disgusting  only citizens can save our lakes as garbage mafia r hand in glove with corporators n it xe2 x80 x99s al xe2 x80 xa6 ,80,230,tech,1.43,4
211,2019-01-15 05:03:02,bengaluru civic issues  guess where bbmp segregates garbage? on city xe2 x80 x99s lake beds   bangalore mirror   the law admin xe2 x80 xa6 ,22,39,world,1.43,1
212,2019-01-15 04:58:34,wishing all our farmers a bountiful harvest n prosperity in the new year ahead  ,12,116,business,1.43,3
213,2019-01-15 04:22:33,the richest woman deserves this?  ,6,24,sports,1.43,2
214,2019-01-14 18:29:43,good one! ,66,286,sports,1.43,2
215,2019-01-14 18:28:35,"rt   bioconites from  bioconmalaysia joined csr activity with green earth society, johor in a river retreat program where 3 xe2 x80 xa6'",5,0,tech,1.43,4
216,2019-01-14 18:20:32,rt  haters will keep hating but this is what it is  travelled chn blr shatabdi express yday  fab new lhb coaches  spotlessly xe2 x80 xa6',1625,0,tech,1.43,4
217,2019-01-14 15:23:26,"rt    look forward to promote research  amp  training with research programmes, research  amp  outreach activities in xe2 x80 xa6'",4,0,business,1.43,3
218,2019-01-14 15:20:25,these are the world's most dynamic cities   world economic forum ,8,32,business,1.43,3
219,2019-01-14 15:14:47, exactly the same point n same bus !!',0,1,tech,1.43,4
220,2019-01-14 14:42:04,rt  how dakshayani velayudhan broke the iron ceiling of caste to become the only dalit woman in constituent ass    ,46,0,world,1.43,1
221,2019-01-14 14:39:14,stuck at traffic light becos some joker is in free left lane but wants to turn right  shdnt such folk be dealt with xe2 x80 xa6 ,42,236,tech,1.43,4
222,2019-01-14 13:25:11, bengaluru artist dhara mehrotra xe2 x80 x99s paintings  amp  installations displayed at  details the intricacies o xe2 x80 xa6 ,13,56,business,1.43,3
223,2019-01-14 12:21:34,many congratulations to pm  ji for being awarded the first ever philip kotler presidential award! ,182,930,world,1.43,1
224,2019-01-14 11:20:08,"scientists at national brain research center have developed a big data framework  bharat using brain xe2 x80 x99s structural, xe2 x80 xa6 ",24,121,tech,1.43,4
225,2019-01-14 09:07:07,"greetings on the occasion of harvest festivals of  makarsankranti,  pongal,  lohri,  maghabihu  amp   uttarayan  may th xe2 x80 xa6 ",11,147,business,1.43,3
226,2019-01-14 08:25:57,"rt  my warm wishes to all on this auspicious occasion of makar sankranti, the harvesting fastval of india  happy makar sankra xe2 x80 xa6'",379,0,sports,1.43,2
227,2019-01-14 08:22:30,"rt  check out episode 3 of  inconversation  an inspiring afternoon w   biocon's kiran mazumdar shaw ( one of t xe2 x80 xa6""",5,0,sports,1.43,2
228,2019-01-14 06:27:53,  then we shd use technology to penalise errant drivers',1,1,tech,1.43,4
229,2019-01-13 11:36:07,   we only understand  xe2 x80 x98danda discipline xe2 x80 x99   very few follow the law in every sphere  xe2 x80 xa6 ,1,2,sports,1.43,2
230,2019-01-13 11:34:01,   it xe2 x80 x99s not about being english speaking but it xe2 x80 x99s about being uncivil n uncivic  shame on them',5,49,sports,1.43,2
231,2019-01-13 11:25:20,  please don xe2 x80 x99t complain of traffic jams in future',1,2,tech,1.43,4
232,2019-01-13 11:24:58,  then why r they provided lathis? law enforcers need to use force if laws are broken how com xe2 x80 xa6 ,1,7,tech,1.43,4
233,2019-01-13 11:13:45,  if the police warm drivers that this will be done if right turn vehicles r in the outer lan xe2 x80 xa6 ,4,65,world,1.43,1
234,2019-01-13 09:33:51,fire fighting made more effective! ,426,1075,world,1.43,1
235,2019-01-13 09:32:34,fire fighting made more effective! ,66,144,world,1.43,1
236,2019-01-13 09:12:12, xe2 x81 xa6 supports the cancer awareness initiative at  kumbhmela2019 ,6,42,tech,1.43,4
237,2019-01-13 08:52:03,inexplicable u turn on national rare disease policy    sad that we dont hv an affirmative policy on a group of peop xe2 x80 xa6 ,9,24,world,1.43,1
238,2019-01-13 08:36:59,    i agree',0,1,world,1.43,1
239,2019-01-13 08:36:36,    we need to incentivise car pooling  hv suggested cars with xe2 x80 xa6 ,0,0,world,1.43,1
240,2019-01-13 08:29:49,    u mean instead  of lathis can we use tazers?',0,15,tech,1.43,4
241,2019-01-13 08:28:36,     not true',0,2,sports,1.43,2
242,2019-01-13 08:28:14,    chennai mumbai hyderabad n kolkata n delhi',1,6,business,1.43,3
243,2019-01-13 08:17:36,    i will lose as i am not a politician n don xe2 x80 x99t know how it works',0,2,tech,1.43,4
244,2019-01-13 08:06:36,    i xe2 x80 x99m talking about lane discipline at junctions   yes i agr xe2 x80 xa6 ,0,14,sports,1.43,2
245,2019-01-13 08:02:08,rt      ,2,0,sports,1.43,2
246,2019-01-13 08:01:37,    you must be a traffic violator to comment like this!',0,9,tech,1.43,4
247,2019-01-13 07:42:21,    we hv cleaned up lakes n have strict debris n garbage disp xe2 x80 xa6 ,0,12,tech,1.43,4
248,2019-01-13 07:40:54,    not at all  in mumbai n chennai that xe2 x80 x99s what they do n no xe2 x80 xa6 ,1,13,sports,1.43,2
249,2019-01-13 07:18:54,if our traffic police can enforce lane discipline like they do in chennai  amp  mumbai half of bengaluru xe2 x80 x99s traffic grid xe2 x80 xa6 ,148,787,tech,1.43,4
250,2019-01-13 06:00:34,rt  the problem with science in india is low level of investment in science in india as a  to gdp is v low the private sector xe2 x80 xa6',11,0,business,1.43,3
251,2019-01-13 05:54:00,     and the citizens of bengaluru',2,6,world,1.43,1
252,2019-01-13 05:51:57,    mysuru is too small  bengaluru was spic n span in the 1980s w xe2 x80 xa6 ,2,7,world,1.43,1
253,2019-01-13 05:13:12,   and ,0,8,tech,1.43,4
254,2019-01-13 05:12:45,    i don xe2 x80 x99t agree  eg it took one police officer to enforce law in m xe2 x80 xa6 ,15,49,world,1.43,1
255,2019-01-13 05:08:47,  i do accept that safety is an issue in certain parts of our country and not countrywi xe2 x80 xa6 ,3,10,world,1.43,1
256,2019-01-12 18:55:49,"rt  poorly planned, ridiculously governed, atrociously negligent politicians this is the state of my once glorious city of xe2 x80 xa6'",12,0,world,1.43,1
257,2019-01-12 18:07:31,every time i travel out of bangalore i realise how filthy our city is   poor law enforcement n bad municipal servic xe2 x80 xa6 ,411,1303,tech,1.43,4
258,2019-01-12 18:03:43,rt  bhopal  amp  indore are the cleanest cities in india they have taken radical measures door to door collection of waste no plast xe2 x80 xa6',1222,0,world,1.43,1
259,2019-01-12 12:23:30, congrats for the 41st time on making us proud one more time!',0,16,sports,1.43,2
260,2019-01-12 11:49:36,rt  swami vivekananda was the strength of our nation who had inspired the modern youth   swamivivekananda  nationalyouthday xe2 x80 xa6',7,0,sports,1.43,2
261,2019-01-12 08:57:20,"good initiative by the indian govt to set up a centre of excellence in  ai, which will work closely with govt depar xe2 x80 xa6 ",46,194,tech,1.43,4
262,2019-01-12 06:07:11,"indian govt's offer to provide viability gap funding, allocate land and facilitate clearances for hospitals in tier xe2 x80 xa6 ",11,29,business,1.43,3
263,2019-01-12 05:10:58,         ,0,3,sports,1.43,2
264,2019-01-12 05:09:04,rt    bengaluru is one of the worst planned city in india  i was surprised to see multi story build xe2 x80 xa6',10,0,world,1.43,1
265,2019-01-12 05:08:10,   xf0 x9f x98 x8a',0,0,sports,1.43,2
266,2019-01-11 17:43:59, that there is no place to move',0,0,sports,1.43,2
267,2019-01-11 17:43:08, read the story that i tagged ',0,0,tech,1.43,4
268,2019-01-11 17:38:01, i xe2 x80 x99m referring to the jp morgan healthcare conference i san francisco',0,1,business,1.43,3
269,2019-01-11 17:36:54,  and indisciplined drivers who don xe2 x80 x99t follow any semblance of traffic rules ',0,12,tech,1.43,4
270,2019-01-11 17:34:46,glad i wasn xe2 x80 x99t there this year!  it xe2 x80 x99s getting to be a  xe2 x80 x98kumbh mela xe2 x80 x99 ,5,24,tech,1.43,4
271,2019-01-11 17:27:08,"rt  had a discussion with  mla jayanagara on infrastructure, safety, waste management, education and other init xe2 x80 xa6'",6,0,tech,1.43,4
272,2019-01-11 17:13:15,uber shd introduce helicopters in bangalore to beat the crazy traffic   i xe2 x80 x99m sure there will be takers!! you can xe2 x80 x99t g xe2 x80 xa6 ,117,720,tech,1.43,4
273,2019-01-11 17:01:30,shocked to hear about the sad news of meera sanyal xe2 x80 x99s demise   rip  ,20,46,business,1.43,3
274,2019-01-11 16:52:20,"rt  sculley said the time is right for ""consumer facing tech companies ""'",3,0,tech,1.43,4
275,2019-01-11 14:09:40, please install traffic lights at lavelle road vittal mallya road intersection   it xe2 x80 x99s total mayhem w xe2 x80 xa6 ,1,9,tech,1.43,4
276,2019-01-11 13:25:46,"rt   onthisday  11 january 1922, leonard thompson, a 14 year old boy with  diabetes was given the first injection of  insuli xe2 x80 xa6'",16,0,sports,1.43,2
277,2019-01-11 12:22:03,"welcome suggestion from  to use csr funds for conserving, developing  bengaluru water bodies  going b xe2 x80 xa6 ",10,102,tech,1.43,4
278,2019-01-11 11:42:27,"rt    ceo to  deal pipeline seems pretty healthy, confident of q4fy19  confident about large deal wins in q4 n n infyq3 n  xe2 x80 xa6'",2,0,business,1.43,3
279,2019-01-11 11:32:14,rt   infosysq3fy19 fy19 margin guidance retained at 22  24  ,2,0,sports,1.43,2
280,2019-01-11 11:32:05,rt   infosysq3fy19 this concludes our highlights and updates  visit  for more details ',1,0,tech,1.43,4
281,2019-01-11 07:25:23,"indian american author shantha mohan xe2 x80 x99s book, roots and wings  inspiring stories of indian women in engineering, bri xe2 x80 xa6 ",11,56,sports,1.43,2
282,2019-01-11 06:25:52,rt     thank you sir for permitting  hospital to embark on this ambitious pla xe2 x80 xa6',6,0,sports,1.43,2
283,2019-01-11 02:09:09,"rt  when you hear the word  xe2 x80 x9crobot, xe2 x80 x9d what comes to mind? at harvard, i saw some surprising inventions that challenge our popular xe2 x80 xa6'",3216,0,tech,1.43,4
284,2019-01-11 02:05:54,   that xe2 x80 x99s so true  but until we build proper tourism infra we don xe2 x80 x99t want xe2 x80 xa6 ,0,0,tech,1.43,4
285,2019-01-10 15:21:47,improvements in  cancer screening and treatment and dramatic drop in smoking rates have led to a drastic decline in xe2 x80 xa6 ,28,118,business,1.43,3
286,2019-01-10 14:11:52,  will add  to  for subscription',0,7,tech,1.43,4
287,2019-01-10 14:10:10,rt    we just signed up ,1,0,tech,1.43,4
288,2019-01-10 14:09:28, have we not learnt lessons from theranos?',3,37,tech,1.43,4
289,2019-01-10 14:07:18,rt  we welcomed nobel laureate prof walter gilbert at  biocon research centre  bioconites had the privilege of engaging with xe2 x80 xa6',10,0,sports,1.43,2
290,2019-01-10 13:32:22,a good read! the future of the global  healthcare market lies in delivering high value care that focuses on the pat xe2 x80 xa6 ,20,67,business,1.43,3
291,2019-01-10 11:30:40,great to know that india xe2 x80 x99s first human space flight is likely to have a  woman on board! after making headlines in xe2 x80 xa6 ,38,140,tech,1.43,4
292,2019-01-10 11:10:16,"rt  social skills, career success and longer life  advice from  and   xf0 x9f x93 x9a learn more about the benefits of reading  xe2 x80 xa6'",1016,0,world,1.43,1
293,2019-01-10 11:08:45,rt  are you ready for the first  grandslam of the year?  ausopen we are excited to be the  digital  innovation partner of ,44,0,tech,1.43,4
294,2019-01-10 10:20:11,"students at  have designed a driverless, solar powered bus, which can manage to reach a top speed of xe2 x80 xa6 ",16,55,tech,1.43,4
295,2019-01-10 09:04:35,rt   in association with b pac is conducting an awareness workshop on bob   boothlevel awareness groups of  ben xe2 x80 xa6',7,0,sports,1.43,2
296,2019-01-10 09:04:25,"rt  mary kom has attained number one position in the international boxing association's (aiba) latest world rankings  xc2 xa0the n xe2 x80 xa6""",79,0,sports,1.43,2
297,2019-01-10 08:48:30,nyt lists hampi as the second must see global destination for 2019   truly a wonder of the world  xe2 x80 xa6 ,501,1462,sports,1.43,2
298,2019-01-10 05:47:47,such a heart warming video that makes us realise what happiness n purposeful living is all about  yes xe2 x80 xa6 ,49,298,tech,1.43,4
299,2019-01-10 05:44:45,"rt  ""bbmp should monitor road cutting and debris left on the road by people constructing buildings and houses  i xe2 x80 x99m not sur xe2 x80 xa6'",9,0,world,1.43,1
300,2019-01-10 05:43:41,rt  fighting heart disease with artificial intelligence? this cardiologist at the mayo clinic says it's possible  here's how  ,22,0,world,1.43,1
301,2019-01-10 05:41:02,"rt  here are some places in  bengaluru where you can get soft, delightfully fluffy, and 'melt in the mouth' idlis  oota ai xe2 x80 xa6""",95,0,tech,1.43,4
302,2019-01-10 05:26:16,"rt   awaazexclusive    xe0 xa4 x9c xe0 xa4 xbe xe0 xa4 xa8 xe0 xa4 xbf xe0 xa4 x8f  xe0 xa4 xab xe0 xa4 xbe xe0 xa4 xb0 xe0 xa5 x8d xe0 xa4 xae xe0 xa4 xbe  xe0 xa4 xb8 xe0 xa5 x87 xe0 xa4 x95 xe0 xa5 x8d xe0 xa4 x9f xe0 xa4 xb0  xe0 xa4 x95 xe0 xa5 x87  xe0 xa4 xb2 xe0 xa4 xbf xe0 xa4 x8f  xe0 xa4 x95 xe0 xa5 x88 xe0 xa4 xb8 xe0 xa4 xbe  xe0 xa4 xb0 xe0 xa4 xb9 xe0 xa5 x87 xe0 xa4 x97 xe0 xa4 xbe 2019,  xe0 xa4 xa6 xe0 xa5 x87 xe0 xa4 x96 xe0 xa4 xbf xe0 xa4 x8f   xe0 xa4 x95 xe0 xa5 x80 cmd   xe0 xa4 x95 xe0 xa5 x87  xe0 xa4 xb8 xe0 xa4 xbe xe0 xa4 xa5  xe0 xa4 x96 xe0 xa4 xbe xe0 xa4 xb8  xe0 xa4 x9a xe0 xa4 xb0 xe0 xa5 x8d xe0 xa4 x9a xe0 xa4 xbe xe0 xa5 xa4  n n a xe2 x80 xa6'",4,0,sports,1.43,2
303,2019-01-10 05:26:02,"rt   awaazexclusive    xe0 xa4 x9c xe0 xa4 xbe xe0 xa4 xa8 xe0 xa4 xbf xe0 xa4 x8f,  xe0 xa4 x98 xe0 xa4 xb0 xe0 xa5 x87 xe0 xa4 xb2 xe0 xa5 x82  xe0 xa4 xac xe0 xa4 xbe xe0 xa4 x9c xe0 xa4 xbe xe0 xa4 xb0  xe0 xa4 xae xe0 xa5 x87 xe0 xa4 x82  xe0 xa4 xa6 xe0 xa4 xb5 xe0 xa4 xbe xe0 xa4 x93 xe0 xa4 x82  xe0 xa4 x95 xe0 xa5 x80  xe0 xa4 x95 xe0 xa5 x80 xe0 xa4 xae xe0 xa4 xa4 xe0 xa5 x8b xe0 xa4 x82  xe0 xa4 x95 xe0 xa5 x80  xe0 xa4 xb8 xe0 xa5 x8d xe0 xa4 xa5 xe0 xa4 xbf xe0 xa4 xa4 xe0 xa4 xbf  xe0 xa4 x95 xe0 xa5 x88 xe0 xa4 xb8 xe0 xa5 x80  xe0 xa4 xb0 xe0 xa4 xb9 xe0 xa5 x87 xe0 xa4 x97 xe0 xa5 x80 xe0 xa5 xa4  xe0 xa4 xa6 xe0 xa5 x87 xe0 xa4 x96 xe0 xa4 xbf xe0 xa4 x8f,  xe0 xa4 x95 xe0 xa5 x80 cmd   xe0 xa4 x95 xe0 xa5 x87  xe0 xa4 xb8 xe0 xa4 xbe xe2 x80 xa6'",6,0,sports,1.43,2
304,2019-01-10 05:25:55,rt  thankyou  for your good wishes  as we celebrate our 14yr journey   awaazexclusive  awaazmarkets ,1,0,tech,1.43,4
